ncbi_id,baseMean,log2FoldChange,lfcSE,pvalue,padj,gene_name,gene_id,uniprot_id
BAA17605.1,863.327178865458,-0.5336290533861935,0.10362384714050328,1.3533005323377176e-7,8.76110605823112e-7,sll0872,sll0872,P73565
BAA17606.1,780.5684615278659,-0.43682493298976394,0.10740340490099921,3.056760731330761e-5,1.3275293789383904e-4,slr0882,slr0882,P73566
BAA17607.1,492.05910187803494,0.42291257339733396,0.1137733142901148,1.3044064185018976e-4,4.946765324810475e-4,psr,slr0883,P73567
BAA17608.1,164.41727808747368,-0.12190344973830451,0.14735059350152035,0.385116739299522,0.500695048845763,sll0871,sll0871,P73568
BAA17609.1,1394.2196741334724,2.0138361756418903,0.09867398780261945,1.3166637063574968e-93,1.4277572065814105e-91,gap1,slr0884,P49433
BAA17610.1,186.03847515628266,1.0128909627692584,0.1599936726226348,5.17723463455174e-11,4.66623485244014e-10,slr0885,slr0885,P73570
BAA17611.1,47.09549600095684,0.10268040836100348,0.22724586114276182,0.613030849483537,0.7114438286648406,aat,sll0869,P73571
BAA17612.1,151.85227285786524,-0.0976916024269712,0.15350936421222688,0.5020892656028937,0.6121748951658612,lipA,sll0868,P73572
BAA17613.1,188.0498156789751,-0.41355053786630985,0.15427612850680902,0.004608339691071034,0.012206823456501136,sll0867,sll0867,P73573
BAA17614.1,390.2730290554035,-0.5390390127577285,0.12247440260753256,5.440957415130948e-6,2.6629227405506896e-5,fabG,slr0886,P73574
BAA17615.1,273.8526082235178,-0.28800104128805387,0.12618624163283085,0.0180419046095695,0.03957358343565497,slr0887,slr0887,P73575
BAA17616.1,2306.8762828723316,-0.6981154563338129,0.3563129032426949,0.013492949852273587,0.030782732404595232,slr0888,slr0888,P73576
BAA17617.1,1207.80341207202,-0.7247665760207873,0.308964705357197,0.005228056596602789,0.013599217683816849,slr0889,slr0889,P73577
BAA17618.1,24.413013878984376,0.03939496070359416,0.3043927021252918,0.8721032003468898,0.9118028987105709,ssr1499,ssr1499,P73578
BAA17619.1,53.440623835810854,-0.24461498302873544,0.22474759378913953,0.2222586203712568,0.32527938114224425,slr0890,slr0890,P73579
BAA17620.1,98.03460609039749,0.2503018156873559,0.1832959318972575,0.14175017671915366,0.22604462923504742,uvrC,sll0865,P73580
BAA17621.1,285.9242394858102,0.2210195321430169,0.1395001451961683,0.09870758496229087,0.16872675853160066,amiA,slr0891,P73581
BAA17622.1,72.32480165899963,-0.2795168678831529,0.20476960979922385,0.13330197582889022,0.21501459621717073,sll0864,sll0864,P73582
BAA17623.1,109.11407695898609,-0.4280709878040977,0.1844475656779049,0.012126685632138723,0.028222400498672952,sll0863,sll0863,P73583
BAA17624.1,858.8930444582442,-0.6465512055335976,0.09650791803905143,8.371546406058975e-12,8.002552625075661e-11,sll0862,sll0862,P73584
BAA17625.1,279.52561547204937,-0.20029877093981832,0.1268218412719116,0.10188694041052064,0.17332643300468,sll0861,sll0861,P73585
BAA17626.1,371.21734832905616,-0.06714219793180094,0.11946551976522107,0.5618625524699115,0.6663236695388219,sll0860,sll0860,P73586
BAA17627.1,4427.17216023505,-0.18744796514146603,0.09614022588043619,0.04655635050323694,0.08980018690729971,petA,sll1317,P26287
BAA17628.1,3033.9319194469344,-0.0014589430039478235,0.09854475176661391,0.986954259192795,0.9912391546740951,petC,sll1316,P26290
BAA17629.1,4056.940712362836,-0.05169961515913086,0.10386068249148829,0.5979582668071012,0.6976738945686802,psbH,ssl2598,P14835
BAA17630.1,988.1966319490642,-0.6921257189834233,0.10200620631495426,4.073947734418427e-12,4.016079158645437e-11,psbN,smr0009,P26286
BAA17631.1,176.3640899456046,0.34497833834503444,0.16156024663307303,0.02357186038842006,0.04969788391193295,ssl2595,ssl2595,P73587
BAA17632.1,283.1040985052635,-0.21586769805125108,0.12823273519068928,0.08076539566970999,0.14269649845921265,sll1315,sll1315,P73588
BAA17633.1,374.62970156671213,-0.07333646035586583,0.13385091259028314,0.5689240744981735,0.6726291442959667,dctP,sll1314,P73589
BAA17634.1,8260.722188378393,3.9970604910786856,0.08551728641666259,0,0,slr1403,slr1403,P73590
BAA17635.1,303.306187253447,-0.3348701891723897,0.15594519009679716,0.023238611556147683,0.049139538147368954,sll1308,sll1308,P73591
BAA17636.1,845.8190455038003,0.9472595882141365,0.10725934843309547,2.156698889968322e-19,3.563688165804799e-18,slr1406,slr1406,P73592
BAA17637.1,353.068019559699,1.1397877203439628,0.1408380859707948,1.0337958686148223e-16,1.4406713510415395e-15,slr1407,slr1407,P73593
BAA17638.1,355.6124862483045,0.9165859296069601,0.1289548510669991,2.7679769920481814e-13,3.001525050752247e-12,slr1409,slr1409,P73594
BAA17639.1,513.7822662540768,0.5318913533339841,0.11819022825780584,3.4759644832357016e-6,1.776376547397332e-5,slr1410,slr1410,P73595
BAA17640.1,970.132250900674,0.06454898082459838,0.10300440674642045,0.5224165950529917,0.6307535089888243,sll1307,sll1307,P73596
BAA17641.1,1513.8015687997429,0.006518152296466025,0.09098465998822168,0.9446005634160318,0.9643318490890352,sll1306,sll1306,P73597
BAA17642.1,1017.6745716722091,0.03647300610801615,0.10813245042784629,0.7307840099890268,0.8052780294258249,sll1305,sll1305,P73598
BAA17643.1,842.24126721134,0.3538553525225168,0.11267323558166926,0.001216122595310412,0.003737772724293294,sll1304,sll1304,P73599
BAA17644.1,1596.6056915677198,0.39115961804880267,0.10175229832076137,8.358597351240501e-5,3.3376677570546074e-4,sll1785,sll1785,P73600
BAA17645.1,1730.0396577589136,0.3805508483271258,0.11697834049348362,8.08560204356329e-4,0.002605110407721877,sll1784,sll1784,P73601
BAA17646.1,1294.089098944766,0.6090433940144967,0.10618486520268322,4.379391808652443e-9,3.318010824459384e-8,sll1783,sll1783,P73602
BAA17647.1,1715.4868900787408,1.2526959192690836,0.1289340209022837,3.736294902389335e-23,8.310861096981406e-22,slr1852,slr1852,P73603
BAA17648.1,594.7966762506862,1.2833040007349945,0.13192032948979693,3.301239239114703e-23,7.438506597225986e-22,slr1853,slr1853,P73604
BAA17649.1,1353.5992695371076,1.152565764088863,0.12722830080568434,2.3675988684959258e-20,4.2348289039592074e-19,slr1854,slr1854,P73605
BAA17650.1,4986.8234283563825,0.5277987794609245,0.0979227113051123,3.382841876688907e-8,2.3430062499222568e-7,slr1855,slr1855,P73606
BAA17651.1,817.5686295879373,0.15283813146526565,0.10498368148744203,0.13637739088030662,0.21888508157014985,slr1856,slr1856,P73607
BAA17652.1,3735.7880386379393,0.31130498595834355,0.09826858068547412,0.0012124238625692671,0.003731615888069322,glgX,slr1857,P73608
BAA17653.1,491.6942867922972,0.47032412609826907,0.11046359540287745,1.2177604315986127e-5,5.6341715968629146e-5,slr1859,slr1859,P73609
BAA17654.1,826.100603414088,0.42694974198423946,0.10377684815811426,2.494334701328857e-5,1.0914680218929551e-4,ICFG,slr1860,P37979
BAA17655.1,143.71120843371352,0.5060007703930207,0.18776903935107703,0.003666667556293371,0.00994010657838906,slr1861,slr1861,P73611
BAA17656.1,79.57116480634937,0.6515205946724025,0.2057304075029079,5.876511886451153e-4,0.001955081135760834,slr1862,slr1862,P73612
BAA17657.1,16.52717762740483,0.24066806320480658,0.346610723617048,0.35366936720746095,0.4684094290877441,sll1780,sll1780,Q55566
BAA17658.1,142.83082927896743,0.5293479399736147,0.171696743982112,0.0010298549669103675,0.003210778737806806,slr1863,slr1863,P73613
BAA17659.1,204.73045811215218,0.6815893373660833,0.1430695540709558,6.94613296450909e-7,3.98398039452009e-6,slr1864,slr1864,P73614
BAA17660.1,480.204305155852,0.8175119506526924,0.11253808148156623,1.074476417412023e-13,1.202720376909587e-12,slr1865,slr1865,P73615
BAA17661.1,255.10356821377258,0.3557926114392234,0.13615914473455748,0.0065309226334231444,0.016445792117545942,slr1866,slr1866,P73616
BAA17662.1,878.0645047359067,-0.10862940818108904,0.10418960267894345,0.28539203511767647,0.3950180940799112,trpD,slr1867,P73617
BAA17663.1,334.15882194833927,-0.5487094272927905,0.12283739094146942,3.941533450821629e-6,1.9908473179550297e-5,deoC,sll1776,P73618
BAA17664.1,1161.9358384449304,-0.31841112435071134,0.09389558436821493,5.373311628437974e-4,0.0017980126664107782,sll1775,sll1775,P73619
BAA17665.1,282.46737043920785,-0.04913484390794361,0.13431807953780847,0.7030718718125217,0.7824436803045062,sll1774,sll1774,P73620
BAA17666.1,609.1046514155029,0.4739994878146698,0.12043580244732431,4.917157100721711e-5,2.0631844183197504e-4,slr1869,slr1869,P73621
BAA17667.1,435.2417664049295,0.0460740118343866,0.11154662529321509,0.6726116884046481,0.7595062020058995,slr1870,slr1870,P73622
BAA17668.1,222.40956944301206,0.16937804915328253,0.1361756507319309,0.19553057343233413,0.29473983049965224,sll1773,sll1773,P73623
BAA17669.1,47.378815775054186,0.0735685764288927,0.24466018261435404,0.7316593803227458,0.8059866824507709,slr1871,slr1871,P73624
BAA17670.1,1396.1097993024825,-0.13621075161933416,0.11209842547308488,0.2116747637512866,0.31375968826013007,mutS,sll1772,P73625
BAA17671.1,1454.2857152592605,0.21823500386583758,0.10469224202151438,0.03279671450175304,0.06605026077834188,sll1771,sll1771,P73626
BAA17672.1,1741.4211216470674,-0.12518457159079924,0.09173880143106966,0.16402694433094786,0.2559233349048512,sll1770,sll1770,P73627
BAA17673.1,504.6754081651303,0.057709184836484656,0.1354469828988386,0.6586198988772883,0.7471105096777346,sll1769,sll1769,P73628
BAA17674.1,223.1428052901547,-0.015602887590107343,0.13720484688083256,0.8968879287131601,0.929570224801274,ssl3383,ssl3383,P73629
BAA17675.1,203.47266840859754,-0.1709257703059858,0.14915888890440104,0.2284272130936582,0.3330430375777286,ssl3382,ssl3382,P73630
BAA17676.1,208.91903499669178,-0.1541032674396779,0.13490424053754402,0.2344395112058448,0.33924316258727333,sll1768,sll1768,P73631
BAA17677.1,360.79058305775095,-0.11858405277253903,0.12147045909479935,0.3127087478898122,0.4261977043117236,ddlA,slr1874,P73632
BAA17678.1,352.6086334255446,-0.3085608239927727,0.13140210973196464,0.014504949530735986,0.03279823276532221,exoD,slr1875,P73633
BAA17679.1,200.3677334913497,-0.31491003527012484,0.1449279207840824,0.022644963577729747,0.04820737645074983,ssl3379,ssl3379,P73634
BAA17680.1,58.00801207571543,0.25659821660520327,0.21873859276344376,0.19201502867514852,0.290703381109409,slr1876,slr1876,P73635
BAA17681.1,1603.9917464528658,-0.41106476686298216,0.10392837413189815,4.994890957294015e-5,2.0907444658395939e-4,rps6,sll1767,P73636
BAA17682.1,527.8004223772583,0.38344861236063865,0.1110130635484525,3.824037013953223e-4,0.0013203391481012622,hpcE,slr1877,P73637
BAA17683.1,262.15307038184767,0.016594941387025868,0.12864953921509809,0.894667480635322,0.9278231194873183,cpcE,slr1878,P73638
BAA17684.1,542.522893762972,-0.12240198914472554,0.12234303307267971,0.30129731432793,0.4134051722886189,aslB,sll1766,P73639
BAA17685.1,411.43290358141377,-0.030902558398042686,0.1127024858094902,0.7768985920506338,0.8427127584919347,sll1765,sll1765,P73640
BAA17686.1,508.64347209645354,-0.19079373110073303,0.14625886165244606,0.171415733593759,0.26506800159106225,sll1764,sll1764,P73641
BAA17687.1,805.3635972239953,0.030176975137915323,0.12003399116012499,0.7941511333658438,0.8558088300557385,sll1763,sll1763,P73642
BAA17688.1,1393.9846180418765,0.267778029390926,0.10570866345523597,0.00946860461234054,0.022848440893478213,sll1762,sll1762,P73643
BAA17689.1,47.756974624903,0.5559923398632818,0.2538417127725383,0.01256178336759904,0.029063761061735322,cbiL,slr1879,P73644
BAA17690.1,68.0674483458627,-0.12049356469280983,0.21430080663914527,0.5331010740379087,0.6402891222181025,sll1761,sll1761,P73645
BAA17691.1,241.91562784827886,-0.26472335826043714,0.13272659147363502,0.037814328108214695,0.07498041059171714,thrB,sll1760,P73646
BAA17692.1,263.60390148715555,0.598943061819929,0.13312960150355857,3.0610591442104837e-6,1.5759458798828454e-5,slr1880,slr1880,P73647
BAA17693.1,2258.5226189637006,0.11001718285068718,0.08331679265741283,0.18071281667630595,0.27682776204783577,sll1758,sll1758,P73648
BAA17694.1,314.49822901510976,0.31766709435062807,0.1394839253481243,0.017388648913529838,0.03828592114844451,ssr3184,ssr3184,P73649
BAA17695.1,417.5666200523269,0.6975031125267074,0.13582323986360378,9.889674307947384e-8,6.487177665137509e-7,livF,slr1881,P73650
BAA17696.1,133.33408456646762,0.3209348106195804,0.16352182341505386,0.03747860570780704,0.07444233646599338,slr1882,slr1882,P73651
BAA17697.1,1993.1860740132183,-0.03690649643207255,0.08455655268375618,0.65711803532036706,0.7458945314235111,sll1757,sll1757,P73652
BAA17698.1,144.40483321627417,-0.37110035244732525,0.1604695173843184,0.014283572124008546,0.03237360892900696,ssr3188,ssr3188,P73653
BAA17699.1,2807.092206136753,0.06528535265453993,0.09104753024710209,0.4663284003081311,0.5779141246675767,ssl3364,ssl3364,P73654
BAA17700.1,262.877130224802,0.36854223805563746,0.1420872043479527,0.006626892056324471,0.01665120596339313,trpS,slr1884,P73655
BAA17701.1,1704.2430191787168,0.001516841436172261,0.0994873831261463,0.9885638079356401,0.991707549446855,ssr3189,ssr3189,P73656
BAA17702.1,432.4678419598942,0.410471532096899,0.11786672655505259,3.2797033379712223e-4,0.0011504362088193307,slr1885,slr1885,P73657
BAA17703.1,1414.8511440079897,-0.21153741341648166,0.10840478162039655,0.045018609264314245,0.08722198444844803,slr1886,slr1886,P73658
BAA17704.1,229.25202335987143,-0.332924859450138,0.13937863085281985,0.012597419037257631,0.029103225072758976,sll1755,sll1755,P73659
BAA17705.1,1339.4688590093506,0.08560582469507115,0.10700684421247243,0.4130731177693513,0.5269719553895768,hemC,slr1887,P73660
BAA17706.1,368.0184747118368,0.04655004311420444,0.11947553846307343,0.6891900802766042,0.7719462810070421,slr1888,slr1888,P73661
BAA17707.1,1344.8798090845432,1.3327785841775182,0.12915123906355414,7.988255815158857e-26,2.1655662248907214e-24,pta,slr2132,P73662
BAA17708.1,185.9097932716342,-0.7714526353928023,0.1494904911053844,7.276110146214359e-8,4.864759577526749e-7,sll2015,sll2015,P73663
BAA17709.1,329.9933552836399,-1.1009979885378725,0.13182181531369241,1.1610660901804841e-17,1.7365945400544312e-16,sfsA,sll2014,P73664
BAA17710.1,379.1891455660785,-1.6933971566723685,0.1493058331197559,7.317980154207796e-31,2.617875374752686e-29,sll2013,sll2013,P73665
BAA17711.1,357.2706946974474,-0.8341268950316795,0.12986525825717204,3.466694800758504e-11,3.1823891424952406e-10,sigD,sll2012,P73666
BAA17712.1,186.05522153171523,-0.05085402518598949,0.14281617249210302,0.7090862850992059,0.7874075813187856,sll2011,sll2011,P73667
BAA17713.1,395.5815419638938,-0.33327009832905746,0.12878690572677748,0.007177872053752941,0.017816320476768746,murD,sll2010,P73668
BAA17714.1,340.9084117915026,-1.7133189004169305,0.13006474775601345,1.183014062138749e-40,6.729604582985998e-39,sll2009,sll2009,P73669
BAA17715.1,801.1131448648979,-1.6066158360175178,0.11490150339475769,2.5978400251658574e-45,1.581492085495706e-43,sll2008,sll2008,P73670
BAA17716.1,651.586374714709,-0.32114188843850316,0.10469140163052508,0.0016697403321276846,0.004969124316023212,hupE,slr2135,P73671
BAA17717.1,1079.0481701955741,0.40851811498417756,0.0933499550556235,8.101719175141261e-6,3.861671090348925e-5,gcpE,slr2136,P73672
BAA17718.1,221.9010431513007,-0.6650540699451569,0.14785435798463184,2.5616011069957043e-6,1.3427123627303766e-5,sll2007,sll2007,P73673
BAA17719.1,290.52953297526136,-0.9955392364034388,0.1396752834514304,2.1708756170761996e-13,2.3763212590707924e-12,sll2006,sll2006,P73674
BAA17720.1,4371.3230165081295,-0.741474257742507,0.08071036353649498,1.3442059370357929e-20,2.4679336515948157e-19,gyrB,sll2005,P77966
BAA17721.1,136.7028758062845,0.33524409905074815,0.16302130655272,0.029000982729507907,0.05940579106929896,ssl3829,ssl3829,P73675
BAA17722.1,999.9152261130952,0.35832089456130256,0.10796606859666247,6.558921590787557e-4,0.002157294589576571,ycf32,sml0007,P73676
BAA17723.1,410.20611497509594,-0.379042490540782,0.12149871361950215,0.0012398077426684934,0.003800470730618085,slr2141,slr2141,P73677
BAA17724.1,587.9468642449212,-0.23719900100285954,0.11023821291521631,0.027006880814936813,0.055915200732595906,sll2003,sll2003,P73678
BAA17725.1,254.06103962536613,0.21658802737232968,0.142247688604815,0.11196499630185672,0.1863398259795889,cefD,slr2143,P73679
BAA17726.1,301.18797030875726,0.12731071787090545,0.12114918389046386,0.2790330796622387,0.3884848926103779,sll2002,sll2002,P73680
BAA17727.1,1155.7693529556454,0.020221893067365333,0.0920213139186663,0.8238923884877807,0.8796635655546459,slr2144,slr2144,P73681
BAA17728.1,333.99677667693567,-0.2016705159398673,0.11972654510428295,0.08213599714428729,0.14441165706552644,mbpA,slr1803,P73682
BAA17729.1,210.9399541806516,0.5292681787120761,0.1441818952075163,1.2575514640255305e-4,4.7795219936129144e-4,sll1710,sll1710,P73683
BAA17730.1,714.6028183624084,0.39862955914403,0.10501521564540606,9.99690707274518e-5,3.902054841667691e-4,gdh,sll1709,P73684
BAA17731.1,780.2525876000242,0.2732443823219275,0.10722668000301762,0.008935188237177346,0.021757967145968695,ssl3291,ssl3291,P73685
BAA17732.1,381.97904335903456,0.03250448712680502,0.12352450949017728,0.7868458026757341,0.8495192704682009,sll1708,sll1708,P73686
BAA17733.1,525.733997796554,0.07054484027794945,0.10533003360667854,0.4936535156754752,0.6029488558232662,slr1805,slr1805,P73687
BAA17734.1,201.40676439168945,0.41821809834565327,0.14456639832150506,0.002457548388658839,0.00696420207229236,csgA,sll1704,P73688
BAA17735.1,604.1753416526548,0.09279244318213913,0.10272189520199991,0.3565272707023291,0.4713573603306089,sppA,sll1703,P73689
BAA17736.1,298.77900983889947,0.3991870291899102,0.12878010413217741,0.00129490606356518,0.00395191208493507,sll1702,sll1702,P73690
BAA17737.1,285.71505318392974,0.030555785012042862,0.1263543715373086,0.8035881743228042,0.8632975123529816,slr1807,slr1807,P73691
BAA17738.1,1600.0446557837067,-0.17185127809327658,0.10370344672734794,0.08957326630695721,0.155388283334619,hemA,slr1808,P28463
BAA17739.1,412.44013339124353,0.12439635747280064,0.11473830645043147,0.2652219298958389,0.3727193985177375,slr1809,slr1809,P73692
BAA17740.1,618.9801039210563,-0.6272181533569414,0.11760095028226634,4.036584528150978e-8,2.762711698754219e-7,sll1699,sll1699,P73693
BAA17741.1,106.82061115917578,-0.6532983789917781,0.18019837070860095,1.0863457869482473e-4,4.183817847625325e-4,sll1698,sll1698,P73694
